id,license_url,license_text,cc_license,cc_license_type,open_gov,custom_permanent,custom_temporary,custom_other,unknown
1103,NA,"This article is made available via the PMC Open Access Subset for
unrestricted re-use and analyses in any form or by any means with
acknowledgement of the original source. These permissions are granted for
the duration of the COVID-19 pandemic or until permissions are revoked in
writing. Upon expiration of these permissions, PMC is granted a perpetual
license to make this article available via PMC and Europe PMC, consistent
with existing copyright protections.",FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1104,NA,"This article is made available via the PMC Open Access Subset for
unrestricted research re-use and analyses in any form or by any means with
acknowledgement of the original source. These permissions are granted for the
duration of the World Health Organization (WHO) declaration of COVID-19 as a
global pandemic.",FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1105,NA,"This article is made available via the PMC Open Access Subset for
unrestricted research re-use and analyses in any form or by any means with
acknowledgement of the original source. These permissions are granted for
the duration of the World Health Organization (WHO) declaration of COVID-19
as a global pandemic.",FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1106,NA,"This article is made available via the PMC Open Access Subset for
unrestricted RESEARCH re-use and analyses in any form or by any
means with acknowledgement of the original source. These
permissions are granted for the duration of the World Health
Organization (WHO) declaration of COVID-19 as a global
pandemic.",FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1107,NA,"This article is made available via the PMC Open Access Subset for
                        unrestricted research re-use and secondary analysis in any form or by any
                        means with acknowledgement of the original source. These permissions are
                        granted for the duration of the World Health Organization (WHO) declaration
                        of COVID-19 as a global pandemic.",FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1108,NA,"This article is made available via the PMC Open Access Subset for
unrestricted re-use and analyses in any form or by any means with
acknowledgement of the original source. These permissions are granted for
the duration of the COVID-19 pandemic or until permissions are revoked in
writing. Upon expiration of these permissions, PMC is granted a perpetual
license to make this article available via PMC and Europe PMC, consistent
with existing copyright protections.",FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1109,NA,"This article is made available via the PMC Open Access Subset for
unrestricted research re-use and analyses in any form or by any means with
acknowledgement of the original source. These permissions are granted for the
duration of the World Health Organization (WHO) declaration of COVID-19 as a
global pandemic.",FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1110,NA,"This article is made available via the PMC Open Access Subset for
unrestricted research re-use and analyses in any form or by any means with
acknowledgement of the original source. These permissions are granted for
the duration of the World Health Organization (WHO) declaration of COVID-19
as a global pandemic.",FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1111,NA,"This article is made available via the PMC Open Access Subset for
unrestricted RESEARCH re-use and analyses in any form or by any
means with acknowledgement of the original source. These
permissions are granted for the duration of the World Health
Organization (WHO) declaration of COVID-19 as a global
pandemic.",FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1112,NA,"This article is made available via the
PMC Open Access Subset for unrestricted re-use and
analyses in any form or by any means with
acknowledgement of the original source. These
permissions are granted for the duration of the
COVID-19 pandemic or until permissions are revoked
in writing. Upon expiration of these permissions,
PMC is granted a perpetual license to make this
article available via PMC and Europe PMC,
consistent with existing copyright
protections.",FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
