pmcid,pmid
PMC7883965,33590417
PMC7883964,33589728
PMC7883963,33590439
PMC7883962,33614398
PMC7883961,33590379
PMC7883960,33588804
PMC7883959,33590441
PMC7883958,33612891
PMC7883957,33588832
PMC7883956,33590272
PMC7883955,33588798
PMC7883954,33590406
PMC7883953,33589808
PMC7883952,33588905
PMC7883951,33588794
PMC7883950,33614394
PMC7883949,33589727
PMC7883948,33613080
PMC7883947,34720482
PMC7883946,33590470
PMC7883945,33590344
PMC7883944,33590428
PMC7883943,33613141
PMC7883942,33614860
PMC7883941,33589731
PMC7883891,34764586
PMC7883888,33590453
PMC7883887,0
PMC7883886,0
PMC7883885,33588914
PMC7883884,33613099
PMC7883883,0
PMC7883882,33589725
PMC7883881,33589724
PMC7883880,0
PMC7883879,33590424
PMC7883878,33613040
PMC7883877,33613683
PMC7883876,0
PMC7883875,33589764
PMC7883764,33588779
PMC7883762,33588797
PMC7883761,0
PMC7883760,33588935
PMC7883759,33588891
PMC7883758,33588896
PMC7883757,33588808
PMC7883756,33587164
PMC7883755,33587152
PMC7883754,33588837
PMC7883753,33613023
PMC7883752,33589791
PMC7883548,33612866
PMC7883547,33612979
PMC7883535,33588912
PMC7883533,33589741
PMC7883532,33613852
PMC7883339,33612975
PMC7883337,33589829
PMC7883336,33615141
PMC7883335,33589650
PMC7883334,33612917
PMC7883333,33587174
PMC7883332,0
PMC7883331,33612863
PMC7883330,33589608
PMC7883329,0
PMC7883328,34693313
PMC7883326,33612862
PMC7883325,33589744
PMC7882874,33587262
PMC7882869,33587202
PMC7882868,33587232
PMC7882867,0
PMC7882866,33588764
PMC7882865,33613144
PMC7882864,33587270
PMC7882863,33613004
PMC7882861,33587197
PMC7882860,33587216
PMC7882859,33588829
PMC7882858,33587203
PMC7882857,33587177
PMC7882855,33587257
PMC7882854,0
PMC7882471,33586007
PMC7882467,0
PMC7882465,33612898
PMC7882464,33614027
PMC7882247,34693311
PMC7882245,34693309
PMC7875680,33589869
PMC7868904,0
PMC7868901,0
PMC7868900,0
PMC7868879,0
PMC7868875,0
PMC7868872,0
PMC7868868,0
PMC7970823,33585960
PMC7882470,33586051
PMC7882469,33586112
PMC7882468,33583424
PMC7882466,33586006
PMC7882463,33614391
PMC7882462,33586020
PMC7882418,33612885
PMC7882417,33612884
PMC7882252,33583405
PMC7882251,33612969
PMC7882250,33586113
PMC7882249,33583410
PMC7882248,33586056
PMC7882246,33583423
PMC7882244,33612883
PMC7882243,33586066
PMC7882238,33615019
PMC7882235,33586120
PMC7882234,33585950
PMC7882232,33614390
PMC7882228,33613085
PMC7882237,33613019
PMC7882236,33585972
PMC7882233,33585952
PMC7882231,33613083
PMC7882230,33586121
PMC7882229,33613013
PMC7882058,33582935
PMC7882057,33612916
PMC7882056,33612909
PMC7882055,33583001
PMC7882054,33583003
PMC7882053,33582928
PMC7882052,33613009
PMC7882051,33613133
PMC7882050,33582886
PMC7882049,33612968
PMC7882048,33582936
PMC7882047,33582970
PMC7882046,33612972
PMC7882045,33582882
PMC7882044,33582839
PMC7882042,33582855
PMC7882040,33582851
PMC7882039,33582831
PMC7882038,33583394
PMC7882037,33612967
PMC7882036,33582891
PMC7881915,33582901
PMC7881914,33582907
PMC7881913,33582904
PMC7881912,33582908
PMC7881911,33582899
PMC7881910,33582905
PMC7881909,33582903
PMC7881908,33582909
PMC7881907,33582900
PMC7881906,33582906
PMC7881905,33582902
PMC7881749,33580842
PMC7881748,33580843
PMC7881747,33580873
PMC7881346,34764585
PMC7881345,33615140
PMC7881344,33581734
PMC7881343,33612973
PMC7881342,33581739
PMC7881341,0
PMC7881336,33581719
PMC7881322,33615240
PMC7881321,33613012
PMC7881320,33613791
PMC7881319,0
PMC7881317,33580823
PMC7881313,0
PMC7881309,0
PMC7881308,0
PMC7881307,33580826
PMC7881306,0
PMC7881305,33581714
PMC7880215,0
PMC7880214,0
PMC7880203,0
PMC7880201,0
PMC7880035,0
PMC7880033,0
PMC7880032,0
PMC7880031,0
PMC7880030,0
PMC7880029,0
PMC7880028,0
PMC7880027,0
PMC7880026,0
PMC7880024,0
PMC7880023,0
PMC7880022,0
PMC7880020,0
PMC7880017,0
PMC7880016,0
PMC7880015,0
PMC7880013,0
PMC7880012,0
PMC7880011,0
PMC7880010,0
PMC7881301,0
PMC7880859,33581740
PMC7880678,33613786
PMC7880677,33580269
PMC7880676,33613143
PMC7880661,33580169
PMC7880660,33331279
PMC7880659,33459264
PMC7880658,33580226
PMC7880657,33262097
PMC7880656,33613126
PMC7880655,33459266
PMC7880654,33579285
PMC7880653,33289485
PMC7880652,33580204
PMC7880651,33337329
PMC7880650,33459267
PMC7880649,33580378
PMC7880648,33612964
PMC7880647,33270022
PMC7880646,33613857
PMC7880645,33319768
PMC7880644,33237029
PMC7880643,33613859
PMC7880642,33612991
PMC7880641,33319765
PMC7880640,33612987
PMC7880639,33612988
PMC7880638,33580167
PMC7880637,33237031
PMC7880636,33612990
PMC7880635,33459263
PMC7880634,33580408
PMC7880633,33612989
PMC7880632,33580314
PMC7880631,33319767
PMC7880630,33289491
PMC7880629,33262101
PMC7880628,0
PMC7880524,33579274
PMC7880523,33615317
PMC7880522,33579298
PMC7880521,33579277
PMC7880520,33579904
PMC7880519,33612915
PMC7880518,33580444
PMC7880517,33580395
PMC7880516,33579242
PMC7880515,0
PMC7880514,33580413
PMC7880513,33579344
PMC7880512,33579292
PMC7880511,33579284
PMC7880510,33614163
PMC7880509,33580471
PMC7880223,33613142
PMC7880219,33579210
PMC7880218,33579358
PMC7880217,33579329
PMC7880216,33614392
PMC7880213,33612890
PMC7880212,33579258
PMC7880211,33579266
PMC7880209,33613785
PMC7880208,33580268
PMC7880207,33580449
PMC7880206,33580478
PMC7880205,33579206
PMC7880202,0
PMC7880039,33613087
PMC7880038,33615139
PMC7880036,33576887
PMC7880034,0
PMC7880025,33579213
PMC7880021,33580192
PMC7880019,33580293
PMC7880018,33580200
PMC7880014,33613015
PMC7879595,33576905
PMC7879594,33613002
PMC7879406,33576926
PMC7879405,33579219
PMC7879404,33579343
PMC7879399,33579294
PMC7879396,33576930
PMC7879146,33612871
PMC7879144,33580212
PMC7879137,33576843
PMC7879136,33614903
PMC7878959,33576949
PMC7878028,33612982
PMC7878025,0
PMC7878024,33612981
PMC7878023,0
PMC7878022,0
PMC7878021,33612980
PMC7877543,33574507
PMC7877532,0
PMC7877529,33574508
PMC7877528,33574537
PMC7877526,0
PMC7877525,33574505
PMC7877524,33574510
PMC7877523,33574517
PMC7877521,33574509
PMC7877520,33574506
PMC7877508,33574534
PMC7877507,33574542
PMC7877504,33574511
PMC7877502,0
PMC7877499,0
PMC7877498,33574532
PMC7877497,33574543
PMC7866959,0
PMC7852049,0
PMC7852046,0
PMC7852045,0
PMC7849221,0
PMC7849213,0
PMC7878187,33613684
PMC7878186,33613821
PMC7878177,0
PMC7878173,33614196
PMC7878172,33576878
PMC7878171,33575956
PMC7878170,33575929
PMC7878169,33575908
PMC7878168,33575988
PMC7878167,0
PMC7878166,33575991
PMC7878165,33575909
PMC7878164,33575907
PMC7878030,33574599
PMC7878029,33575849
PMC7878027,33574230
PMC7878026,33573697
PMC7877904,33612870
PMC7877903,33575833
PMC7877693,33573701
PMC7877692,33612974
PMC7877546,33614393
PMC7877545,33575886
PMC7877544,0
PMC7877536,0
PMC7877535,33613089
PMC7877534,33575836
PMC7877533,33575887
PMC7877531,33613098
PMC7877530,33575845
PMC7877527,0
PMC7877522,33575963
PMC7877519,33612966
PMC7877518,33575983
PMC7877517,33613145
PMC7877516,33614468
PMC7877515,33613777
PMC7877514,33575934
PMC7877513,33575990
PMC7877512,33575962
PMC7877511,0
PMC7877510,0
PMC7877509,33613858
PMC7877506,33575961
PMC7877505,33575954
PMC7877501,33575838
PMC7877500,33575830
PMC7877336,33614901
PMC7877335,33570681
PMC7877334,33573638
PMC7877333,33573699
PMC7877332,33573641
PMC7877331,33573632
PMC7877330,33573650
PMC7877329,33573673
PMC7877321,33613668
PMC7877320,33614387
PMC7877319,33614902
PMC7877318,33573631
PMC7877317,33573626
PMC7877316,33570739
PMC7877315,33570740
PMC7877314,33573670
PMC7877312,33573661
PMC7877311,33570743
PMC7877310,33570721
PMC7877309,33570736
PMC7877308,33575989
PMC7877290,33613667
PMC7876982,33573655
PMC7876981,33573691
PMC7876978,33570678
PMC7876975,33573674
PMC7876973,33573681
PMC7876533,33570745
PMC7876532,33573662
PMC7876531,33589867
PMC7876530,33573680
PMC7876529,0
PMC7876528,0
PMC7876527,33573696
PMC7876431,0
PMC7876265,0
PMC7876264,33570708
PMC7875765,33569701
PMC7875764,33589852
PMC7875763,33570660
PMC7875762,33573623
PMC7875685,33568216
PMC7875684,33568158
PMC7875683,33589848
PMC7875682,0
PMC7875681,33569660
PMC7875592,0
PMC7875591,0
PMC7875590,33589871
PMC7875589,0
PMC7874262,0
PMC7861157,0
PMC7861153,0
PMC7861152,0
PMC7861150,0
PMC7861149,0
PMC7861147,0
PMC7843885,33531733
PMC7843883,33531730
PMC7843879,33531731
PMC7843862,33531732
PMC7882862,33613664
PMC7882853,33587263
PMC7875562,33589866
PMC7875561,33569743
PMC7875560,33589861
PMC7875452,0
PMC7875451,33569669
PMC7875450,33589860
PMC7875449,33568114
PMC7875448,33569759
PMC7875447,33568084
PMC7875435,33568141
PMC7875434,33569715
PMC7875433,33569686
PMC7875172,33589856
PMC7875171,34777957
PMC7875170,33569737
PMC7875169,33569758
PMC7875168,33569650
PMC7875167,33569736
PMC7875166,33569627
PMC7875165,0
PMC7875164,33589846
PMC7875163,0
PMC7875162,33589874
PMC7875161,33568097
PMC7875160,0
PMC7875159,33569640
PMC7875157,33568209
PMC7875156,0
PMC7875010,33568104
PMC7875009,33589857
PMC7875007,33589851
PMC7874995,33589859
PMC7874994,33568204
PMC7874993,33568128
PMC7874992,33566332
PMC7874991,33568106
PMC7874990,33568207
PMC7874989,33589863
PMC7874987,33568100
PMC7874986,33589870
PMC7874568,33566215
PMC7874567,33566287
PMC7874566,33568110
PMC7874565,33566119
PMC7874564,34720481
PMC7874563,33568127
PMC7874562,33568229
PMC7874561,33584102
PMC7874560,33568745
PMC7874559,0
PMC7874558,33566205
PMC7874037,33585795
PMC7874035,33568111
PMC7874034,33584086
PMC7874033,0
PMC7874032,33568171
PMC7874031,33566319
PMC7874025,33566210
PMC7874024,33584093
PMC7874023,33566139
PMC7873674,33566294
PMC7873673,33568160
PMC7873672,33585701
PMC7873671,33566257
PMC7873670,33585671
PMC7873669,33566269
PMC7873668,0
PMC7873667,0
PMC7873666,33566154
PMC7873665,33566279
PMC7873664,33568125
PMC7873663,33584013
PMC7873662,33568628
PMC7873661,33568213
PMC7873660,33584085
PMC7873518,0
PMC7873517,33583990
PMC7873516,33568153
PMC7873515,33566170
PMC7873514,33568226
PMC7873513,33583998
PMC7873512,33585797
PMC7873511,33568054
PMC7873510,33566129
PMC7873509,33585178
PMC7873508,33584846
PMC7873507,0
PMC7873506,0
PMC7873116,33583997
PMC7873115,33568191
PMC7873114,33566212
PMC7873113,33568156
PMC7872882,33564965
PMC7872881,33565035
PMC7872880,33566314
PMC7872879,33564911
PMC7872878,33564955
PMC7872877,33563270
PMC7872828,33564990
PMC7872827,33585038
PMC7872826,0
PMC7872825,33564936
PMC7872824,33564969
PMC7872823,33563888
PMC7872822,33564974
PMC7872821,33565034
PMC7872722,33584104
PMC7872719,33584103
PMC7880210,33580428
PMC7872510,33564947
PMC7872507,33585072
PMC7872506,33584867
PMC7872311,33584012
PMC7872310,33565044
PMC7872309,33584079
PMC7872308,33565050
PMC7872307,33565000
PMC7872306,33564989
PMC7872118,33584005
PMC7872116,33565027
PMC7872115,33564976
PMC7872114,33564892
PMC7872113,33565042
PMC7872112,33565009
PMC7872111,33564894
PMC7872110,33565043
PMC7872109,33564896
PMC7872108,33564971
PMC7872107,33564972
PMC7872106,33564895
PMC7872104,33584014
PMC7871958,33584868
PMC7871956,33564899
PMC7871955,33584996
PMC7871954,0
PMC7871953,33560456
PMC7871952,34777866
PMC7871951,33560482
PMC7871950,33584160
PMC7871949,33584082
PMC7871948,33563320
PMC7871945,33584834
PMC7871943,33584091
PMC7871942,33560511
PMC7871522,33559848
PMC7871521,33560475
PMC7871520,33560453
PMC7871519,33560451
PMC7871518,33560476
PMC7871517,0
PMC7871516,33564139
PMC7871515,33560500
PMC7871514,33560450
PMC7871513,33564186
PMC7871512,33564122
PMC7871511,33583944
PMC7871319,33559727
PMC7871318,33559697
PMC7871317,33559755
PMC7871316,33559694
PMC7871315,33559700
PMC7871314,33563205
PMC7871313,33563279
PMC7871312,33559692
PMC7871311,33559687
PMC7871310,33559750
PMC7871309,33563253
PMC7871308,33559763
PMC7871307,33559693
PMC7871306,33559765
PMC7871305,33563218
PMC7871304,33559730
PMC7871303,33559835
PMC7871302,33559756
PMC7871301,33559695
PMC7871300,33564149
PMC7871299,33559781
PMC7871169,33583978
PMC7871168,33585794
PMC7871166,33559813
PMC7871142,33559736
PMC7871141,33559733
PMC7871140,33563316
PMC7871139,33559707
PMC7871137,33559737
PMC7871136,0
PMC7871135,33584119
PMC7871134,33583948
PMC7871133,33559828
PMC7871132,33559849
PMC7871131,33559864
PMC7871130,33563258
PMC7871129,33559846
PMC7871128,33559866
PMC7871127,33559783
PMC7871126,0
PMC7871125,33584117
PMC7871026,33584015
PMC7871025,33559800
PMC7871024,33584000
PMC7871023,33559821
PMC7871022,33584129
PMC7871021,33584062
PMC7871020,33559748
PMC7871019,33584004
PMC7871018,33563325
PMC7871017,33564130
PMC7870780,33584121
PMC7870779,33585672
PMC7870778,33559789
PMC7870777,33584076
PMC7870457,33583985
PMC7870456,33559023
PMC7870362,33557772
PMC7870361,33558982
PMC7870360,33584081
PMC7870359,0
PMC7870358,0
PMC7870357,33559008
PMC7870356,34888548
PMC7870283,33557919
PMC7870282,33558992
PMC7870281,33557948
PMC7870280,33585154
PMC7870279,33584011
PMC7869958,0
PMC7869951,0
PMC7869950,0
PMC7869949,0
PMC7869947,0
PMC7869946,0
PMC7869944,0
PMC7869943,0
PMC7869942,0
PMC7869941,0
PMC7870126,33557908
PMC7870125,33557860
PMC7870124,33559048
PMC7870123,33557906
PMC7870032,33584078
PMC7870031,33559047
PMC7870030,33584118
PMC7870029,33584077
PMC7870028,33558968
PMC7870027,33559111
PMC7870026,33559064
PMC7870025,33584866
PMC7870024,33559110
PMC7870023,33559109
PMC7870022,33558969
PMC7870021,33559063
PMC7869917,33584950
PMC7869916,33558958
PMC7869915,0
PMC7869914,33583979
PMC7869913,33558957
PMC7869912,0
PMC7869911,33558962
PMC7869910,33558664
PMC7869909,33584019
PMC7869775,33585825
PMC7869774,33557818
PMC7869773,33585177
PMC7869772,33583971
PMC7869771,33555493
PMC7869770,33555524
PMC7869769,33559012
PMC7869768,33555522
PMC7869767,33559070
PMC7869766,33558753
PMC7869765,33559034
PMC7869764,0
PMC7869763,33583959
PMC7869762,33584864
PMC7869761,33558944
PMC7869760,33558714
PMC7869759,0
PMC7869758,33555601
PMC7869757,33555395
PMC7869756,33583970
PMC7869436,33584131
PMC7869434,33584132
PMC7869433,33584162
PMC7869428,33584161
PMC7869427,33585824
PMC7869426,0
PMC7869425,33584133
PMC7869424,33584003
PMC7869423,34554502
PMC7869422,33555370
PMC7869421,33557934
PMC7869420,33557769
PMC7869419,0
PMC7869418,33555412
PMC7869417,33555416
PMC7869079,33585152
PMC7869078,33557830
PMC7869077,33555454
PMC7869076,0
PMC7869075,33555483
PMC7869074,0
PMC7869073,33557768
PMC7869072,33557815
PMC7869071,33557765
PMC7868907,33583989
PMC7868906,0
PMC7868905,33557941
PMC7868903,33584018
PMC7868902,0
PMC7868899,0
PMC7868898,33557778
PMC7868897,0
PMC7868896,0
PMC7868895,0
PMC7868894,0
PMC7868893,33557927
PMC7868892,33557936
PMC7868891,33557854
PMC7868882,33555520
PMC7868880,0
PMC7868878,33555433
PMC7868877,33557764
PMC7868876,0
PMC7868874,0
PMC7868873,0
PMC7868871,33557911
PMC7868870,33557785
PMC7868869,0
PMC7868867,0
PMC7868866,33557923
PMC7868865,33557868
PMC7868864,33557779
PMC7868863,33557816
PMC7868862,33584092
PMC7868861,33557777
PMC7868860,0
PMC7868859,33583945
PMC7868858,0
PMC7868857,0
PMC7868856,33557873
PMC7868679,33583960
PMC7868678,33584009
PMC7868677,33585793
PMC7868676,33558455
PMC7868675,33555462
PMC7868674,33583953
PMC7868673,33557864
PMC7868672,33557776
PMC7868671,33555419
PMC7868670,0
PMC7868669,33555559
PMC7868668,0
PMC7868667,33557749
PMC7868661,33555436
PMC7868660,33555378
PMC7868659,33558691
PMC7868658,33584865
PMC7868522,33555426
PMC7868521,33555484
PMC7868520,33555566
PMC7868518,33555535
PMC7868307,33585166
PMC7868306,33555444
PMC7868305,33557753
PMC7868304,33555439
PMC7868303,33584090
PMC7868172,33550983
PMC7868171,33584873
PMC7868170,33550982
PMC7868169,0
PMC7868120,33550987
PMC7868119,33550990
PMC7970824,0
PMC7881314,0
PMC7876526,34105716
PMC7872721,33569556
PMC7868112,33554298
PMC7868111,33550984
PMC7868080,33584130
PMC7868079,33550533
PMC7868078,33550571
PMC7868077,33554315
PMC7868076,0
PMC7868075,33584017
PMC7868074,33584034
PMC7868073,0
PMC7867867,0
PMC7867866,33550563
PMC7867864,33583977
PMC7867860,33550499
PMC7867858,33583976
PMC7867501,34764584
PMC7867500,33550453
PMC7867407,33583991
PMC7867406,33583983
PMC7867404,33550480
PMC7866967,0
PMC7866966,33584001
PMC7866965,33548034
PMC7866964,33585823
PMC7866962,33547981
PMC7866961,33547910
PMC7866960,33547926
PMC7866958,33549044
PMC7866957,33547902
PMC7866705,33549095
PMC7865119,33549126
PMC7865118,33548030
PMC7865117,33584156
PMC7865116,33549091
PMC7865115,33547901
PMC7865114,33585176
PMC7865113,33549097
PMC7865112,33549090
PMC7865111,33549079
PMC7865109,33549131
PMC7865108,33548053
PMC7865107,0
PMC7865106,33583964
PMC7865105,33549149
PMC7865104,33585155
PMC7865103,33547917
PMC7865102,33547936
PMC7865101,33547900
PMC7865100,33585838
PMC7865099,33549080
PMC7865098,33549032
PMC7864803,0
PMC7864802,33547497
PMC7864801,33584128
PMC7864800,33583967
PMC7864799,33547548
PMC7864798,33548003
PMC7864797,33547483
PMC7864796,0
PMC7864795,33548044
PMC7862870,0
PMC7862869,0
PMC7862866,0
PMC7862865,0
PMC7862864,0
PMC7862859,0
PMC7862858,0
PMC7862857,0
PMC7862856,0
PMC7862854,0
PMC7862852,0
PMC7862850,0
PMC7862849,0
PMC7862847,0
PMC7862846,0
PMC7862845,0
PMC7862844,0
PMC7862841,0
PMC7862840,0
PMC7862839,0
PMC7862838,0
PMC7862836,0
PMC7862835,0
PMC7862834,0
PMC7862833,0
PMC7862832,0
PMC7862831,0
PMC7862830,0
PMC7862828,0
PMC7862827,0
PMC7862826,0
PMC7861966,33564224
PMC7864624,33585029
PMC7864623,33547504
PMC7864622,33547492
PMC7864621,33547481
PMC7864620,33547610
PMC7864619,33585153
PMC7864618,33584080
PMC7864617,33547563
PMC7864477,0
PMC7864476,33547527
PMC7864475,33585796
PMC7864474,33585071
PMC7864473,0
PMC7864472,33547570
PMC7864140,33546764
PMC7864139,0
PMC7864138,33547617
PMC7864137,33547578
PMC7864136,0
PMC7864135,33547593
PMC7864134,33546631
PMC7864133,33547620
PMC7864132,33546614
PMC7864131,33547514
PMC7863859,33547557
PMC7863858,33546737
PMC7863857,33584155
PMC7863856,33544289
PMC7863855,33547460
PMC7863854,33544242
PMC7863853,33585156
PMC7863852,33544338
PMC7863617,33544156
PMC7863616,33546753
PMC7863615,33547426
PMC7863614,33544317
PMC7863613,33546659
PMC7863612,33544157
PMC7863611,33544388
PMC7863062,33564340
PMC7863061,33546750
PMC7863060,33546644
PMC7863059,33546633
PMC7863050,0
PMC7863046,33546622
PMC7863044,33564223
PMC7863043,0
PMC7863042,33546680
PMC7863041,33546616
PMC7863040,33546612
PMC7863039,33546652
PMC7863038,33544258
PMC7863037,33546658
PMC7863036,33544293
PMC7863035,0
PMC7863034,33546674
PMC7863033,33546624
PMC7863032,33546618
PMC7863031,33546716
PMC7862984,33546711
PMC7862983,33546639
PMC7862982,33544196
PMC7862981,33546745
PMC7862980,33564280
PMC7862976,33564341
PMC7862975,33544254
PMC7862973,33544266
PMC7862972,33564216
PMC7862970,33564193
PMC7862968,0
PMC7862967,33546738
PMC7862872,0
PMC7862871,33547272
PMC7862868,33564201
PMC7862867,33544227
PMC7862863,33564463
PMC7862862,0
PMC7862861,34764583
PMC7862860,33544358
PMC7862855,33544260
PMC7862853,33544233
PMC7862851,33546734
PMC7862848,0
PMC7862843,33547405
PMC7862842,33546656
PMC7862837,33546739
PMC7862829,33564219
PMC7862527,33544324
PMC7862524,0
PMC7862522,33564279
PMC7862521,33564221
PMC7862050,0
PMC7862046,33544332
PMC7862045,33544312
PMC7862044,33543425
PMC7862043,33544315
PMC7861968,33543421
PMC7861967,33541353
PMC7861965,33541357
PMC7861888,0
PMC7861887,0
PMC7861885,0
PMC7861884,33541333
PMC7848250,33551462
PMC7848244,33551463
PMC7848243,33551455
PMC7848242,33551458
PMC7848241,33551457
PMC7848240,33551461
PMC7848238,33551459
PMC7848237,33551460
PMC7848236,33551456
PMC7846918,0
PMC7846914,0
PMC7846905,0
PMC7841981,0
PMC7841979,0
PMC7841975,0
PMC7841974,0
PMC7841969,0
PMC7841762,0
PMC7841758,0
PMC7841751,0
PMC7838469,0
PMC7838464,0
PMC7882856,33587268
PMC7874988,33589847
PMC7872720,33564978
PMC7871138,33563901
PMC7861886,0
PMC7861586,0
PMC7861585,33564206
PMC7861584,33564611
PMC7861583,33543347
PMC7861582,33543440
PMC7861581,33564612
PMC7861580,33543388
PMC7861463,33543350
PMC7861164,0
PMC7861163,0
PMC7861162,33543316
PMC7861161,0
PMC7861160,33564691
PMC7861159,0
PMC7861158,33543436
PMC7861156,33543374
PMC7861155,33543348
PMC7861154,33543382
PMC7861151,33541359
PMC7861148,33543319
PMC7861146,0
PMC7861145,33543423
PMC7861011,33564220
PMC7861010,33564217
PMC7861009,33542518
PMC7861008,33564213
PMC7861007,33564214
PMC7861006,33542468
PMC7861005,33543434
PMC7861004,33543338
PMC7861003,33538998
PMC7861002,0
PMC7861001,33564287
PMC7861000,33538946
PMC7860999,33543447
PMC7860998,33543353
PMC7860997,33564200
PMC7860996,33538926
PMC7860995,33564278
PMC7860994,33542537
PMC7860167,33542177
PMC7860166,0
PMC7860165,33542501
PMC7860164,33542490
PMC7860163,33542499
PMC7860162,33558803
PMC7860161,33558804
PMC7860160,33542181
PMC7860159,34977592
PMC7860158,33558785
PMC7860157,33542516
PMC7860156,0
PMC7860155,33558787
PMC7860154,0
PMC7860153,33542500
PMC7860152,33558786
PMC7859905,33541372
PMC7859904,33558798
PMC7859903,33541335
PMC7859902,33541300
PMC7859901,0
PMC7859900,33541422
PMC7859899,33541295
PMC7859898,33541396
PMC7859897,0
PMC7859896,33541318
PMC7859895,33541366
PMC7859894,33541274
PMC7859893,33541402
PMC7859892,33542519
PMC7859891,33541400
PMC7859727,33538937
PMC7859726,33558822
PMC7859725,33538960
PMC7859722,33542494
PMC7859721,33558793
PMC7859720,33558824
PMC7859471,0
PMC7859469,33558807
